room_type,neighbourhood,minimum_nights,calculated_host_listings_count,availability_365,price
1,12,5,1,0,120
1,2,2,1,6,225
0,6,3,1,188,51
1,159,4,1,107,147
1,100,3,4,364,290
1,16,29,1,200,75
0,4,2,2,364,75
0,1,2,11,162,590
0,11,7,3,3,59
0,54,7,9,120,42
1,28,3,2,163,500
0,9,3,1,337,120
1,5,1,1,364,346
0,2,5,2,110,69
1,48,4,1,13,352
1,79,1,1,340,199
1,11,7,1,0,250
0,8,1,1,0,110
1,21,3,1,194,200
0,2,3,1,0,75
1,1,2,1,128,179
1,32,10,1,0,175
1,5,2,1,0,150
0,73,1,2,360,39
0,44,3,2,77,64
0,26,3,3,0,90
0,20,14,1,0,36
0,36,3,1,271,120
1,3,2,4,1,207
1,14,7,1,0,175
0,152,3,3,352,42
1,15,2,1,0,250
1,19,7,1,0,93
1,4,3,1,231,350
1,6,3,1,135,99
1,15,2,1,0,110
1,14,2,1,0,500
0,71,1,1,102,40
1,51,7,2,73,255
0,43,1,4,365,270
0,12,3,1,0,90
1,101,1,1,365,3750
1,19,1,1,0,175
1,12,2,1,309,160
1,23,4,1,0,169
1,8,2,1,0,153
0,20,5,1,310,150
1,21,2,1,154,80
1,50,5,1,0,180
1,6,1,2,0,50
0,21,2,1,0,55
1,1,30,1,310,650
1,20,4,1,0,100
1,43,2,327,265,495
1,68,30,39,67,150
1,4,2,1,0,250
1,11,3,1,0,225
0,29,2,1,0,45
1,88,2,2,356,289
0,21,299,1,0,80
1,8,1,1,0,87
0,59,3,2,72,80
0,4,1,1,139,75
1,4,2,3,9,220
1,4,5,2,242,120
0,37,1,3,0,55
1,19,3,1,5,115
0,30,3,1,245,40
0,20,1,2,47,55
0,7,1,2,89,169
0,6,2,1,0,50
1,163,4,1,15,51
0,30,30,2,99,59
1,8,30,9,353,170
1,52,2,1,35,185
0,28,2,1,0,90
0,54,30,2,345,27
1,189,3,1,164,49
2,15,1,2,363,149
1,5,30,2,274,175
0,12,2,1,355,60
0,12,7,1,0,50
0,54,30,4,263,35
0,2,1,11,364,65
0,132,2,1,0,65
0,7,2,1,179,120
1,2,1,1,0,80
1,19,4,1,0,190
0,7,2,1,70,149
1,12,10,1,152,130
1,8,1,1,0,139
1,19,2,1,0,250
1,9,4,1,0,175
1,4,2,1,0,240
1,30,1,1,1,85
1,56,5,4,173,110
1,4,3,3,283,260
1,67,30,6,347,85
1,15,7,1,157,165
1,46,1,2,359,160
1,15,1,1,348,135
0,39,3,3,106,49
1,30,7,1,0,115
0,103,1,2,30,80
0,2,1,1,45,44
0,152,1,1,319,89
1,43,2,1,0,150
0,4,3,1,0,80
0,44,3,1,0,25
1,52,30,1,358,275
1,1,1,2,0,130
1,14,4,1,0,199
1,79,2,1,0,92
0,8,5,1,0,800
0,19,1,1,340,125
1,12,5,1,0,139
0,27,3,2,361,100
1,20,4,1,176,185
1,9,5,1,171,180
1,28,1,1,188,250
0,99,1,1,310,55
1,95,3,1,170,60
0,2,30,4,309,85
1,95,1,4,249,199
0,54,7,9,131,35
1,29,7,1,16,175
1,60,1,1,0,122
1,10,5,1,0,129
0,21,15,1,0,45
0,39,7,2,90,49
1,28,3,1,0,220
1,23,3,1,235,170
1,28,30,15,323,99
0,52,2,1,146,90
0,28,4,5,153,73
0,6,2,2,307,99
1,36,5,1,0,200
1,33,4,1,39,95
0,30,5,1,0,50
1,5,29,96,324,170
0,73,2,3,35,51
0,15,1,1,0,65
0,24,1,6,229,62
0,21,2,1,0,89
0,1,7,3,296,140
0,98,1,2,296,60
1,139,3,1,0,45
1,19,2,1,163,319
1,26,30,232,157,273
0,133,1,2,167,47
1,52,5,1,36,200
1,19,4,2,233,220
1,54,1,2,33,125
0,12,1,1,0,90
1,8,2,1,46,168
1,12,1,1,262,134
0,21,2,2,158,66
0,28,1,1,0,65
1,19,2,3,201,189
0,15,4,1,324,50
0,6,2,1,88,150
1,21,2,4,48,140
0,64,1,1,0,75
0,68,1,2,0,199
0,70,1,2,54,29
1,2,30,1,247,120
1,49,2,1,5,174
0,23,2,1,18,95
1,6,8,1,0,90
1,23,5,1,0,230
0,6,2,1,51,57
0,12,3,1,0,95
1,6,3,2,321,152
0,2,2,2,0,75
0,2,1,1,0,58
1,53,2,1,360,230
1,68,7,1,365,1000
1,178,2,2,317,175
1,83,2,1,364,200
1,12,2,1,365,500
0,1,4,1,193,750
1,15,28,1,24,146
0,22,3,2,0,60
0,15,5,1,0,45
1,21,30,1,45,93
0,21,2,2,266,75
1,6,2,1,344,200
0,12,8,1,157,80
0,11,90,1,338,80
1,1,7,1,302,285
1,17,3,1,194,300
1,6,1,1,228,150
1,4,2,1,55,500
0,21,3,1,39,50
1,9,15,1,214,799
1,12,3,3,77,90
1,20,3,2,280,245
1,6,3,4,128,100
0,6,3,1,364,100
0,95,1,4,334,65
1,28,4,1,3,200
2,56,2,2,365,500
1,8,3,1,0,225
1,54,1,2,243,100
0,21,2,2,0,120
0,43,4,1,22,99
0,23,3,2,181,89
1,1,30,65,249,225
0,103,1,4,208,33
1,2,1,1,0,150
1,77,30,232,330,278
1,4,1,1,250,110
1,7,3,1,0,220
0,2,3,2,246,55
1,3,7,1,0,450
0,19,1,7,0,415
0,7,1,12,241,105
1,2,7,1,125,115
0,6,1,1,163,60
1,26,4,1,157,475
1,14,2,1,0,69
1,112,1,1,338,290
1,38,5,1,0,200
1,82,2,2,56,275
1,23,3,1,0,150
1,12,1,1,312,320
0,12,7,2,0,62
0,21,6,1,36,75
1,8,3,1,330,225
1,12,3,3,0,120
1,11,28,1,0,250
1,43,15,2,331,185
1,38,4,2,18,115
1,5,30,2,308,79
1,28,14,1,180,490
1,2,1,1,180,110
1,4,30,2,0,159
1,3,4,1,0,595
0,28,2,1,0,90
1,101,4,1,0,180
1,30,1,1,139,150
1,8,1,1,277,148
1,15,30,1,8,130
1,14,4,2,5,150
0,23,2,2,0,60
0,21,2,1,346,80
1,128,2,1,131,60
0,43,1,2,62,124
1,24,30,1,129,130
0,44,30,8,321,45
1,19,2,1,55,315
0,21,1,1,290,65
1,8,30,34,303,130
1,9,1,1,0,180
1,49,40,2,85,85
1,12,3,1,272,175
0,3,14,1,0,50
0,64,2,1,5,85
0,6,2,1,302,45
0,28,1,1,0,154
1,33,5,1,0,250
0,90,1,1,174,49
1,39,2,1,65,100
1,11,1,1,5,750
1,43,2,1,0,195
1,15,3,1,89,105
1,3,3,1,0,88
0,83,1,1,180,80
1,28,5,1,236,145
1,2,1,3,248,175
1,1,2,4,354,140
1,6,2,1,0,125
1,11,60,1,0,80
0,20,1,7,59,102
0,8,3,1,0,129
0,49,1,1,90,95
0,12,1,2,0,70
1,1,2,1,88,175
0,46,1,1,168,200
1,1,3,1,1,180
1,1,1,1,0,230
1,15,3,1,345,150
0,147,2,3,362,69
2,141,2,1,6,33
1,6,200,2,64,130
0,44,1,1,127,70
0,13,5,1,0,52
1,8,30,91,213,142
1,14,2,1,16,300
1,12,5,1,0,99
1,8,2,1,15,400
1,16,2,1,8,150
0,56,5,1,68,65
1,56,7,1,42,300
0,2,2,2,80,70
1,80,4,1,93,150
0,14,7,1,11,99
0,2,3,2,153,72
1,28,3,1,0,250
0,27,3,1,0,49
0,30,1,1,0,90
0,56,1,1,0,58
0,6,5,10,356,40
0,30,3,1,0,80
2,116,1,2,365,45
1,12,2,1,0,110
1,90,2,1,119,190
0,32,1,1,108,90
1,28,6,1,0,150
0,6,4,1,0,65
0,99,1,1,0,99
0,66,1,1,0,55
0,18,5,2,0,45
0,15,30,7,226,68
1,84,3,2,153,150
0,30,5,1,179,65
1,28,2,1,0,220
0,8,2,1,342,180
0,12,5,1,7,60
1,83,3,1,274,125
0,82,2,2,4,69
1,7,4,1,211,180
1,6,2,1,77,225
1,51,2,1,295,185
0,8,1,1,0,165
1,19,1,1,169,96
0,7,1,1,0,150
1,8,5,1,0,434
0,43,7,13,365,169
0,115,1,1,73,50
1,1,60,91,353,159
0,34,1,17,358,139
1,30,5,1,0,100
0,2,1,2,0,70
1,70,4,1,67,123
1,6,4,1,0,120
0,6,3,1,0,100
1,8,30,96,280,175
1,6,1,1,0,125
0,26,5,1,0,100
0,12,28,1,365,55
1,13,7,1,44,225
0,12,1,3,24,55
1,17,1,3,236,50
0,8,1,1,363,85
0,2,10,1,0,40
0,7,1,6,179,75
1,43,29,96,333,222
1,15,2,3,325,175
1,12,4,1,326,180
1,20,2,1,27,275
0,2,2,1,0,37
1,79,1,1,13,89
0,6,2,1,0,57
1,7,3,1,246,199
1,12,7,1,0,49
1,1,4,2,270,215
1,12,2,1,0,165
2,72,1,1,0,60
1,1,28,49,251,675
1,8,1,1,0,179
1,7,2,1,0,119
0,16,3,1,0,40
0,6,9,1,83,60
1,79,2,1,124,185
0,8,3,2,0,95
1,12,2,1,0,61
1,24,1,1,357,800
0,8,30,32,346,60
0,9,3,1,0,200
0,6,4,1,80,65
1,94,5,1,57,80
1,28,30,16,325,150
0,126,1,4,321,49
0,37,1,1,142,55
1,1,7,1,0,200
1,12,5,1,295,129
0,4,6,1,335,44
1,8,1,1,0,150
0,21,3,1,365,44
1,6,11,1,25,100
1,49,2,1,361,93
0,12,2,1,79,365
1,28,7,1,0,125
1,15,5,1,78,150
1,23,4,1,14,220
1,12,7,1,0,75
2,7,1,3,365,65
1,15,2,1,321,200
1,93,1,1,0,89
0,21,4,1,0,45
1,16,3,1,219,100
1,8,3,1,0,130
1,2,3,1,0,90
1,7,30,23,362,229
1,52,1,1,0,225
1,5,2,327,108,257
1,6,2,2,273,225
0,12,2,2,0,75
1,111,2,1,0,58
1,12,1,1,50,200
1,3,1,2,171,175
1,10,4,1,0,400
1,49,3,1,15,95
1,17,5,1,0,100
1,43,1,8,312,299
2,7,1,7,362,77
1,3,2,1,158,175
1,20,3,2,43,120
1,7,1,1,0,500
1,28,5,1,0,140
1,6,5,1,0,80
0,2,2,2,65,80
0,9,5,2,0,150
0,24,2,2,44,55
0,44,2,1,133,45
1,12,30,1,157,165
1,12,3,1,157,225
1,95,2,1,295,110
0,15,1,1,0,50
1,14,3,1,138,165
1,13,3,2,107,150
0,28,1,1,113,108
1,100,2,2,290,110
1,6,5,1,9,200
1,12,2,2,225,225
1,43,2,1,335,250
1,39,2,1,0,71
1,1,1,17,226,153
1,30,1,3,364,235
1,56,3,1,264,150
0,2,1,2,361,500
0,121,2,1,337,50
1,4,2,2,230,199
0,4,2,1,97,79
1,12,2,1,318,280
0,52,7,1,0,70
0,15,2,1,0,70
0,12,1,1,345,78
1,2,2,1,35,165
1,28,1,1,0,300
1,43,2,327,315,244
1,7,4,1,17,119
1,28,30,29,204,118
1,24,5,2,0,80
1,4,1,1,0,118
1,12,3,1,69,150
0,8,1,1,81,120
1,81,2,1,0,150
0,4,2,1,360,125
0,56,4,1,74,63
0,59,5,2,364,55
1,2,5,2,279,124
2,8,7,1,39,300
1,7,2,1,365,300
1,5,2,327,153,243
1,20,2,3,233,180
0,81,2,1,89,85
0,6,1,2,0,54
1,48,3,1,0,180
0,3,1,1,9,60
0,29,4,1,300,69
1,7,2,2,336,249
2,2,3,1,157,85
1,106,1,1,340,125
2,43,1,2,0,90
0,54,1,1,29,125
1,85,2,1,36,85
1,28,30,29,331,117
1,14,2,1,0,160
1,6,3,1,151,170
1,12,3,1,14,125
0,6,4,1,0,40
1,28,7,1,340,900
1,23,1,1,0,170
1,117,2,2,225,69
1,144,2,8,343,99
1,9,2,1,1,199
1,77,30,232,274,305
1,10,28,1,167,105
0,18,6,1,0,40
1,28,2,1,239,275
0,37,1,5,75,45
0,21,2,2,301,70
0,12,17,4,362,60
1,7,3,1,0,200
1,28,4,1,3,150
0,12,4,2,195,55
0,10,7,1,19,65
0,2,3,1,5,60
1,6,2,1,5,77
1,26,2,1,0,175
1,24,2,1,0,98
0,14,1,1,89,2800
0,23,1,2,365,228
0,12,1,2,0,80
1,2,2,1,0,173
0,173,1,1,365,65
1,14,3,1,194,175
1,19,4,1,349,1000
1,6,3,1,0,95
1,41,4,2,17,60
0,21,14,1,0,50
0,60,7,3,311,85
0,20,3,1,0,50
1,33,5,1,0,145
1,33,2,1,0,250
1,45,10,1,0,189
1,29,7,1,0,750
1,28,4,1,348,225
1,3,2,1,274,250
1,10,3,1,0,166
1,2,1,1,0,77
1,24,2,2,263,150
1,14,1,1,0,225
1,33,6,1,0,290
0,21,1,1,0,40
1,23,2,1,0,250
1,181,2,1,35,40
1,44,3,1,0,120
0,12,2,3,0,80
1,1,1,1,0,170
1,30,1,5,335,560
1,11,2,1,157,205
1,21,30,1,226,93
0,4,2,1,125,65
0,22,3,2,334,72
1,11,4,1,10,269
1,79,3,1,251,95
1,30,14,1,59,160
0,21,5,7,140,71
1,19,2,1,0,175
0,21,6,1,0,50
0,37,1,3,322,59
0,21,1,1,0,30
1,12,30,1,0,250
0,25,2,2,97,100
1,18,4,1,0,100
1,22,20,1,35,150
1,28,3,1,158,249
1,24,6,1,0,70
1,25,30,8,358,95
0,12,2,2,0,60
1,4,4,1,0,250
0,0,1,1,312,72
1,8,3,1,207,148
1,3,2,1,280,100
1,1,5,1,0,170
1,8,7,1,0,120
0,13,1,1,0,45
1,2,60,1,311,80
1,43,5,1,9,208
0,2,2,1,218,79
1,12,5,1,0,160
0,43,5,1,0,90
1,26,7,1,0,168
1,39,3,4,305,149
0,56,3,1,0,100
0,45,10,2,83,63
1,64,2,1,42,172
1,20,1,3,0,65
1,77,3,1,0,190
0,28,2,1,0,60
1,18,1,1,31,75
1,2,3,1,17,270
1,1,3,1,26,250
0,90,4,2,343,49
0,23,10,1,131,71
1,54,4,1,27,92
0,29,2,1,90,100
0,169,30,6,321,40
2,25,3,1,0,150
0,7,6,1,365,270
0,7,2,1,39,85
0,56,1,1,0,60
0,6,3,2,333,69
1,45,7,1,4,250
1,7,5,1,6,150
1,1,90,39,0,250
1,38,1,1,365,900
1,15,5,1,0,65
1,4,7,1,135,190
1,1,30,91,140,125
0,15,7,1,5,90
0,8,1,2,0,96
0,20,6,1,0,60
1,2,1,1,0,90
0,129,2,1,47,45
1,2,1,1,361,75
1,4,3,1,152,200
0,12,1,1,282,84
1,83,3,1,0,150
0,6,4,1,15,81
1,11,4,1,5,170
1,12,4,1,0,158
1,2,2,1,0,130
0,101,2,1,0,65
0,20,1,1,0,90
1,5,2,327,76,316
1,43,2,327,350,229
1,23,1,1,0,195
1,68,7,1,0,150
0,63,2,3,334,95
0,21,5,1,0,75
1,7,1,1,360,272
0,118,7,1,279,53
0,31,14,1,0,80
0,6,30,43,365,57
1,2,14,1,279,133
0,55,2,3,280,69
2,63,2,5,230,40
1,6,2,1,88,200
0,21,3,1,105,78
0,21,2,1,62,80
1,1,4,1,0,101
1,15,3,1,0,115
0,2,3,3,187,80
0,30,1,3,365,80
1,7,29,327,334,184
1,79,2,1,351,125
0,160,1,1,0,29
0,6,2,1,0,70
1,12,3,1,5,147
0,25,20,2,66,75
1,1,30,121,352,239
1,159,1,1,129,63
1,7,1,1,46,156
1,29,2,1,0,130
0,15,3,1,301,100
1,6,7,2,301,90
0,101,1,1,0,110
0,12,2,2,117,120
0,15,15,1,360,69
1,3,7,1,0,135
1,19,4,1,341,155
1,13,4,2,310,275
1,4,21,1,0,199
1,8,3,1,0,150
0,2,3,1,44,145
0,7,2,1,0,131
1,6,2,1,81,80
1,102,3,1,69,950
0,24,1,7,53,55
0,12,2,1,0,90
1,24,6,1,0,50
0,81,2,1,331,59
1,26,30,91,346,125
0,45,14,1,0,50
0,34,1,3,336,75
2,67,7,6,321,25
0,12,3,1,0,75
1,14,7,1,0,110
2,22,1,2,0,40
1,6,2,2,36,260
1,26,15,1,0,495
0,100,2,3,0,250
1,23,4,1,271,195
1,28,1,1,363,1497
1,11,1,1,305,239
1,30,3,1,0,60
1,56,1,1,0,92
0,21,1,3,0,40
1,2,2,1,200,110
1,68,30,39,332,140
1,11,30,4,0,155
0,97,3,1,0,60
0,145,3,2,90,45
1,33,4,1,70,130
1,17,2,1,0,68
1,20,3,2,101,200
0,12,3,1,0,75
1,12,2,3,0,79
1,12,3,1,0,150
1,14,30,33,364,487
1,7,1,1,261,109
0,21,3,1,0,65
0,73,7,1,36,45
1,20,2,1,0,350
1,6,2,1,284,140
1,43,3,1,29,196
0,2,3,3,365,75
0,1,3,1,0,120
0,10,1,1,0,40
1,1,30,91,342,125
1,104,2,1,175,119
1,15,2,1,18,105
1,12,30,6,335,210
1,181,1,1,337,99
0,15,2,4,311,80
1,68,2,1,19,199
1,1,1,1,0,180
0,19,2,3,62,100
0,2,2,1,276,92
0,20,1,2,0,70
1,55,4,1,0,95
1,12,14,1,0,88
1,133,2,4,349,85
0,69,1,5,48,142
1,28,30,91,341,133
0,25,2,2,54,45
0,6,1,1,0,65
0,33,1,1,191,125
0,8,3,2,339,90
0,2,1,3,9,70
0,12,60,1,365,100
0,2,2,1,1,70
0,20,3,1,0,59
0,38,1,1,325,59
1,8,1,2,365,900
0,44,1,7,47,60
0,55,3,3,176,30
1,52,2,1,64,299
2,21,1,4,118,28
0,2,3,1,0,65
1,52,1,1,111,250
1,2,30,1,249,90
0,6,2,1,83,80
1,71,1,3,272,212
0,7,1,1,0,79
1,12,3,1,140,228
1,11,5,1,13,232
1,8,2,1,261,115
0,6,4,2,5,34
1,14,1,1,228,225
1,1,2,1,0,340
1,7,3,1,25,223
1,2,30,2,357,145
0,1,3,1,41,249
0,7,3,1,0,100
1,32,30,1,0,150
0,79,3,2,300,50
1,16,5,1,0,105
0,21,2,1,0,65
0,103,2,2,363,75
1,103,2,1,55,165
0,1,2,4,103,135
1,12,1,2,9,235
1,30,1,1,267,110
1,2,5,1,267,198
1,6,1,2,62,97
0,12,2,2,341,215
0,33,21,1,364,80
0,6,3,1,58,60
1,71,30,121,363,239
0,7,2,1,176,129
0,69,3,1,155,80
1,8,30,25,254,255
1,123,1,2,0,140
1,21,30,2,338,120
0,21,3,1,99,54
0,7,1,10,342,197
0,2,2,1,0,35
1,135,1,2,0,75
0,12,2,1,11,85
1,7,5,1,69,325
1,164,4,2,215,55
1,21,7,1,11,89
0,15,1,1,56,35
1,2,7,1,8,111
0,6,1,3,238,88
0,12,1,2,79,58
1,1,30,121,345,369
1,28,30,12,52,155
0,24,1,1,89,100
0,57,1,1,88,80
0,30,2,2,20,50
0,182,3,2,357,35
1,15,2,1,1,109
1,12,5,1,0,99
1,14,2,1,115,499
0,121,1,1,70,49
0,20,11,3,11,55
0,31,30,37,1,41
1,28,2,1,0,166
1,53,2,2,3,400
0,6,2,1,45,59
0,12,14,1,0,106
0,21,30,2,54,33
2,46,1,8,320,39
0,39,1,8,297,89
0,62,1,1,356,49
1,38,2,1,0,190
1,23,5,1,0,140
1,11,1,1,0,275
1,101,1,1,0,200
1,2,2,1,132,145
0,12,1,1,0,145
1,101,3,1,0,980
1,43,2,327,346,229
1,1,3,1,0,135
1,18,2,1,0,100
0,63,5,2,355,45
0,13,4,1,0,125
1,12,4,1,16,220
1,19,2,1,0,185
0,99,2,4,336,60
1,23,1,1,0,99
0,54,1,1,0,50
1,2,5,1,301,650
1,13,5,2,0,200
0,83,1,4,337,45
0,16,2,6,304,110
0,20,1,1,0,158
0,21,2,1,0,69
0,6,15,11,331,45
1,220,4,2,351,249
1,28,30,49,365,138
2,2,1,1,365,70
1,6,2,2,41,110
1,8,30,8,137,104
0,38,7,1,98,71
0,7,365,1,337,99
1,27,3,1,292,900
1,25,1,2,73,93
1,7,2,1,0,450
0,12,5,1,0,80
0,21,1,1,0,50
0,23,20,3,0,110
0,25,1,1,0,69
1,20,5,1,344,137
0,3,2,1,0,60
0,12,1,1,0,60
0,1,2,1,24,90
0,0,1,11,0,45
1,5,30,96,331,190
1,12,2,1,0,80
1,117,2,2,224,60
1,11,3,1,19,154
0,6,4,1,0,46
1,8,2,1,0,215
1,6,14,1,0,110
1,28,7,1,3,303
1,2,1,1,0,110
0,30,3,2,0,75
0,12,2,1,0,43
0,54,1,6,365,99
1,25,2,1,178,170
0,39,2,1,0,30
1,19,14,1,0,225
0,1,2,1,348,125
0,25,20,3,188,65
0,19,16,1,23,78
0,39,30,103,191,35
1,6,4,1,0,101
0,6,3,1,0,40
1,117,2,2,83,149
0,12,1,1,0,66
1,34,2,1,3,300
1,79,1,1,0,75
1,16,4,2,262,125
0,2,2,1,0,51
0,93,1,1,365,57
1,47,30,1,323,100
0,21,2,2,0,45
1,28,1,1,0,175
1,13,2,3,3,150
0,8,1,2,331,99
0,6,1,6,288,118
1,63,2,1,172,175
0,6,1,1,0,72
0,2,2,4,133,60
1,1,1,1,364,350
0,49,2,2,74,69
0,15,2,1,0,90
0,83,28,2,89,68
0,49,1,1,0,80
0,37,2,1,60,85
0,12,7,1,0,60
0,45,7,1,0,200
1,16,3,2,305,165
0,1,2,1,0,110
1,20,4,1,168,650
0,18,2,9,335,125
1,2,4,2,261,185
0,8,30,32,317,60
1,14,90,1,177,249
1,19,1,1,84,145
1,64,30,91,66,142
0,19,10,1,0,72
0,12,4,3,61,40
1,1,29,96,325,279
1,90,30,2,188,65
0,79,5,4,0,41
0,15,1,1,0,75
0,56,1,9,276,55
0,6,2,1,1,40
0,20,7,1,0,200
1,18,3,1,8,140
1,10,3,1,204,158
0,82,31,1,342,40
0,111,1,4,74,47
1,49,1,1,233,73
1,72,4,1,346,150
0,32,2,1,298,129
0,28,5,1,116,1250
1,1,3,3,3,374
1,11,2,1,260,450
0,19,3,3,0,100
1,16,4,1,19,945
1,20,5,1,0,150
0,18,2,1,0,55
0,31,1,1,0,50
1,8,30,91,127,125
0,56,1,1,19,60
1,19,2,1,0,400
0,6,2,1,0,50
0,14,2,1,268,176
0,112,15,2,145,30
1,23,3,2,147,250
0,12,3,1,0,65
1,12,6,1,0,100
1,14,1,1,0,180
0,2,1,1,116,50
0,56,30,103,0,54
1,59,30,2,346,90
1,2,2,4,180,400
0,6,4,4,29,58
0,6,2,1,220,54
1,8,30,91,301,133
0,45,3,6,0,85
0,25,1,1,6,46
1,68,30,33,242,239
1,1,4,1,0,500
1,26,5,1,0,199
1,19,1,1,0,230
0,3,1,11,365,179
0,1,2,1,0,160
0,2,1,11,364,69
0,90,1,2,169,65
0,2,4,1,88,150
1,11,2,1,0,300
0,21,4,1,0,49
1,9,2,1,0,290
1,14,1,1,33,225
0,77,2,1,0,127
1,2,3,1,198,170
1,20,4,1,0,250
0,24,4,1,330,110
1,79,2,1,0,115
1,2,4,2,244,400
2,6,4,3,0,31
1,11,6,1,0,175
1,29,2,1,0,179
0,118,1,1,79,59
0,83,2,1,80,42
1,2,1,1,0,131
1,2,2,2,263,247
1,1,30,96,156,135
0,54,5,1,0,21
1,2,47,1,188,77
0,68,5,1,0,65
0,16,2,3,0,115
1,19,5,1,0,230
1,16,1,1,0,300
2,22,1,1,17,40
0,22,8,3,0,49
1,12,2,1,4,155
0,2,2,2,280,60
1,28,3,1,0,125
0,19,15,1,22,78
1,19,3,1,13,78
0,15,1,3,185,65
0,12,3,1,0,90
1,21,2,5,347,125
0,6,30,4,333,65
0,12,1,2,84,129
1,71,1,1,127,249
1,12,1,1,193,120
1,56,1,1,0,189
0,3,7,1,0,50
1,6,1,1,0,115
1,6,5,1,127,165
1,7,3,1,0,250
1,19,30,1,339,122
0,28,3,1,0,100
0,22,5,1,0,45
1,27,1,1,0,185
1,21,3,1,66,70
1,6,2,1,6,115
1,12,1,1,0,220
1,2,2,1,0,200
0,14,3,1,0,80
1,7,7,3,11,269
1,24,3,1,0,100
0,113,1,1,16,39
0,42,3,2,66,60
1,3,14,1,41,135
1,13,30,1,188,200
0,14,2,1,0,125
1,193,2,6,140,115
1,2,1,1,0,85
0,21,1,1,52,60
0,19,5,1,80,85
0,12,1,1,0,85
1,7,3,1,188,170
1,29,1,1,7,126
0,2,1,1,0,50
1,6,3,1,80,165
0,6,1,1,5,80
1,12,3,1,0,110
1,19,2,1,0,600
1,70,1,1,161,85
0,21,2,1,0,60
0,15,5,2,38,43
0,124,3,1,88,85
1,28,30,65,364,160
1,28,3,1,17,199
1,14,29,96,279,202
1,71,2,1,0,205
1,43,7,2,305,240
1,28,1,1,0,110
0,21,2,1,0,50
0,12,1,1,46,70
0,6,4,1,0,45
0,1,2,12,365,799
0,11,2,1,32,200
0,21,1,3,134,65
1,3,3,1,43,250
1,21,7,1,0,152
0,2,4,2,10,45
0,15,1,1,150,45
0,205,3,3,166,75
1,6,2,2,112,140
0,29,1,1,0,60
1,18,2,1,0,195
0,6,2,1,0,40
1,7,2,1,270,225
1,2,4,1,89,112
1,26,4,1,8,55
1,30,2,1,321,125
1,79,1,1,179,450
0,124,1,5,0,50
0,21,7,1,0,35
0,21,2,1,0,65
0,54,7,9,151,40
0,152,1,7,163,85
0,11,1,5,334,999
0,23,1,1,1,250
1,8,3,2,0,200
1,90,3,1,192,80
1,22,1,1,0,100
0,60,3,2,60,95
1,15,30,1,339,500
1,7,1,1,190,200
0,7,1,8,87,249
0,2,2,1,363,60
0,21,1,1,0,45
1,8,2,1,0,249
1,15,7,1,0,135
1,15,120,1,363,2100
1,15,2,2,0,85
0,6,30,4,361,60
1,8,5,1,123,450
0,2,1,1,0,65
0,6,1,1,179,65
0,14,1,9,324,100
0,21,7,1,0,48
2,7,1,5,361,75
1,37,1,4,159,96
0,6,15,11,189,50
0,49,1,1,0,35
0,6,2,1,4,35
0,56,6,1,2,52
1,21,28,1,66,86
1,92,2,1,71,360
0,100,2,3,76,55
1,30,2,4,176,140
1,12,4,1,321,130
1,8,1,1,87,165
0,12,25,1,0,70
0,46,1,2,177,80
1,22,6,1,0,165
0,83,3,2,132,45
1,7,7,1,5,145
1,14,30,121,164,129
1,45,5,1,0,125
1,22,6,1,3,70
1,6,2,3,319,133
1,1,1,1,0,300
1,64,1,1,11,140
1,15,1,1,6,105
1,21,15,1,0,100
1,8,3,1,0,175
1,45,5,1,0,150
0,30,2,1,60,60
1,19,2,1,0,90
1,16,3,1,1,200
0,8,1,1,0,99
1,1,1,1,0,170
1,20,1,6,0,119
1,37,1,1,121,69
1,7,3,1,4,199
1,6,7,2,364,122
2,162,1,4,362,37
0,21,1,1,82,85
1,10,3,1,213,175
1,12,2,1,157,160
0,26,3,2,0,70
1,12,4,1,23,180
1,34,2,1,58,130
1,1,2,1,103,199
0,7,1,1,0,295
0,23,2,5,365,78
1,11,2,1,0,135
1,20,1,1,0,189
1,63,2,2,106,95
1,21,3,2,247,172
2,133,1,2,342,26
1,6,31,1,0,129
1,11,4,1,0,120
1,7,4,1,0,190
1,2,2,2,270,100
1,16,5,1,8,100
0,23,30,4,339,76
1,193,1,6,364,450
0,44,180,1,266,100
0,6,30,2,250,26
1,6,2,1,338,119
1,1,366,1,365,250
1,14,2,1,0,289
2,114,1,7,64,28
1,6,3,1,0,190
0,21,2,2,143,53
1,8,7,1,38,240
0,21,2,5,348,65
1,29,5,2,0,149
1,20,1,1,0,100
1,12,2,2,0,150
1,28,5,1,0,150
1,2,30,1,0,121
0,12,3,1,0,75
0,44,3,1,0,65
1,4,4,1,38,115
1,73,7,1,342,179
0,2,1,1,0,50
1,19,3,1,20,100
1,8,8,1,0,185
1,12,2,2,330,260
0,111,1,6,360,75
1,45,1,1,0,60
1,24,3,1,0,170
0,2,2,9,112,69
1,79,10,1,0,100
0,43,2,1,246,120
1,68,2,1,0,250
0,6,2,2,189,60
1,12,4,2,128,190
0,1,3,12,365,699
1,7,2,2,221,279
0,56,1,9,283,45
0,45,2,1,38,100
1,11,1,1,0,250
1,27,5,1,2,495
0,2,8,6,54,40
0,12,3,1,289,96
0,2,5,1,86,89
0,30,1,1,270,109
0,159,1,1,90,60
1,30,4,1,0,215
1,29,2,3,84,70
0,30,2,1,0,75
0,80,1,1,177,100
0,88,2,3,156,35
